id,Name,Gender,Language,Meaning,,,,
22,Divyendu,Boy,Bengali,The Moon,,,,
23,Durjoy,Boy,Bengali,,,,,
24,Dwaraka,Boy,Bengali,Gateway; Capital Of Lord Krishna's Kingdom,,,,
25,Dwarakaa,Boy,Bengali,Gateway; Capital Of Lord Krishna's Kingdom,,,,
26,Dwarka,Boy,Bengali,Gateway; Capital Of Lord Krishna's Kingdom,,,,
27,Dwarka Nath,Boy,Bengali,Lord Of The Gateway; Lord Of Dwaraka,,,,
28,Dwarkanath,Boy,Bengali,Lord Of The Gateway; Lord Of Dwaraka,,,,
29,Dwijendra,Boy,Bengali,Moon; King Of Brahmins,,,,
0,Dwijendralal,Boy,Bengali,Beloved King Of Brahmins; Beloved Moon,,,,
1,Dwijendranath,Boy,Bengali,Lord Of The Moon,,,,
2,Dwijesh,Boy,Bengali,Lord Of Brahmins,,,,
3,Daamodar,Boy,Bengali,a name of Krishna,,,,
4,Daaruk,Boy,Bengali,"charioteer of Krishna, tree",,,,
5,Daarun,Boy,Bengali,hard Male Hindu,,,,
6,Dahana,Boy,Bengali,a rudra,,,,
7,Daitya,Boy,Bengali,A non Aryan,,,,
8,Daiwik,Boy,Bengali,By the grace of God,,,,
9,Daksh,Boy,Bengali,"a son of Brahma, capable",,,,
10,Dakshesh,Boy,Bengali,Lord Shiva,,,,
11,Dakshesh,Boy,Bengali,name of Lord Shiva,,,,
12,Dakshi,Boy,Bengali,The glorious,,,,
13,Dakshinayan,Boy,Bengali,some Movement of the Sun,,,,
14,Dalpati,Boy,Bengali,commander of group,,,,
15,Daman,Boy,Bengali,one who controls,,,,
16,Damodar,Boy,Bengali,Lord Krishna,,,,
18,Dandak,Boy,Bengali,a forest,,,,
19,Dandapaani,Boy,Bengali,an epithet for Yama,,,,
20,Danta,Boy,Bengali,Calm. Lord Hanuman,,,,
21,Danvir,Boy,Bengali,Charitable,,,,
22,Darpad,Boy,Bengali,Lord Shiva,,,,
23,Darpak,Boy,Bengali,"Kamdev, god of love",,,,
24,Darpan,Boy,Bengali,Mirror,,,,
25,Darsh,Boy,Bengali,Lord Krishna,,,,
26,Darshak,Boy,Bengali,spectator,,,,
27,Darshan,Boy,Bengali,vision,,,,
28,Daruka,Boy,Bengali,deodar tree,,,,
0,Dasharath,Boy,Bengali,"one with 10 chariots, Lord Ram's father",,,,
1,Dasharath,Boy,Bengali,the father of Lord Rama,,,,
2,Dasharathi,Boy,Bengali,Lord Rama,,,,
3,Datta,Boy,Bengali,one who is given,,,,
4,Dattatreya,Boy,Bengali,"A son of Atri, a god",,,,
5,Dattatreya,Boy,Bengali,"son of Atri, an incarnation of Lord Vishnu",,,,
6,Dattey,Boy,Bengali,Lord Indra,,,,
7,Daya,Boy,Bengali,mercy,,,,
8,Dayaal,Boy,Bengali,kind hearted,,,,
9,Dayakar,Boy,Bengali,Merciful Lord Shiva,,,,
10,Dayamay,Boy,Bengali,full of mercy,,,,
11,Dayanand,Boy,Bengali,one who likes being merciful or kind,,,,
12,Dayanand,Boy,Bengali,who takes joy in being merciful,,,,
13,Dayanidhi,Boy,Bengali,kind person,,,,
14,Dayaram,Boy,Bengali,Merciful,,,,
15,Dayasagar,Boy,Bengali,"extremely kind, sea of mercy",,,,
16,Dayashankar,Boy,Bengali,Merciful Lord Shiva,,,,
17,Dayaswarup,Boy,Bengali,merciful,,,,
19,Debashish,Boy,Bengali,Pleased by godsq,,,,
20,Debjit,Boy,Bengali,One who has conquered Gods,,,,
21,Deenabandhu,Boy,Bengali,friend of the poor,,,,
22,Deenadayaal,Boy,Bengali,humble and merciful,,,,
23,Deenanath,Boy,Bengali,lord of the poor,,,,
24,Deenbabdhu,Boy,Bengali,brother ( or helper) of poor people,,,,
25,Deenbabdhu,Boy,Bengali,brother of poor people,,,,
26,Deendayal,Boy,Bengali,one who has mercy on the downtrodden or poor,,,,
27,Deep,Boy,Bengali,a lamp,,,,
28,Deepak,Boy,Bengali,"lamp, kindle",,,,
29,Deepak,Boy,Bengali,"light, candle",,,,
0,Deepan,Boy,Bengali,lighting up,,,,
2,Deepankar,Boy,Bengali,one who lights the lamp,,,,
3,Deependra,Boy,Bengali,Lord of light,,,,
6,Deependu,Boy,Bengali,moon,,,,
8,Deepesh,Boy,Bengali,"Lord of light , sun",,,,
9,Deepit,Boy,Bengali,lighted,,,,
10,Deeptanshu,Boy,Bengali,"shining light, sun",,,,
11,Deeptanshu,Boy,Bengali,the sun,,,,
13,Deeptendu,Boy,Bengali,shining moon,,,,
14,Deeptiman,Boy,Bengali,lustrous,,,,
16,Dehabhuj,Boy,Bengali,Another name for lord Shiva,,,,
17,Dev,Boy,Bengali,"god, king",,,,
18,Devaapi,Boy,Bengali,an ancient king,,,,
19,Devabrata,Boy,Bengali,a name of Bhishma,,,,
20,Devadas,Boy,Bengali,follower of god,,,,
21,Devadatt,Boy,Bengali,gift of the God,,,,
22,Devadeva,Boy,Bengali,Lord of All Lords,,,,
23,Devadutt,Boy,Bengali,gift from God,,,,
24,Devagya,Boy,Bengali,with knowledge of God,,,,
25,Devaj,Boy,Bengali,From God,,,,
26,Devajuta,Boy,Bengali,The one with the Good,,,,
27,Devajyoti,Boy,Bengali,brightness of the lord,,,,
28,Devak,Boy,Bengali,Divine,,,,
29,Devakeenandan,Boy,Bengali,name of Lord Krishna,,,,
0,Devakumar,Boy,Bengali,son of a god,,,,
1,Deval,Boy,Bengali,name of a saint,,,,
2,Devanand,Boy,Bengali,joy of god,,,,
3,Devang,Boy,Bengali,part of God,,,,
5,Devank,Boy,Bengali,Godly,,,,
6,Devansh,Boy,Bengali,Part of God,,,,
7,Devarshi,Boy,Bengali,Sage of the Gods,,,,
8,Devarsi,Boy,Bengali,sage of Devas,,,,
9,Devashish,Boy,Bengali,Blessing of God,,,,
10,Devashish,Boy,Bengali,blessing of the Gods( Debashish ),,,,
11,Devbrata,Boy,Bengali,Bhishma,,,,
12,Devdarsh,Boy,Bengali,Worshipper of God,,,,
13,Devdas,Boy,Bengali,Servant of god,,,,
14,Devdas,Boy,Bengali,"servant of Lord , a servant of temple",,,,
15,Devdatta,Boy,Bengali,Given by God,,,,
17,Devendra,Boy,Bengali,king of Gods,,,,
20,Devesh,Boy,Bengali,God of Gods,,,,
22,Deveshwar,Boy,Bengali,Lord Shiva,,,,
23,Devguru,Boy,Bengali,teacher of Gods ( Brihaspati ),,,,
24,Devi,Boy,Bengali,Goddess,,,,
25,Devidas,Boy,Bengali,servant (devotee) of Godess,,,,
26,Devilaal,Boy,Bengali,son of Devi,,,,
27,Devilal,Boy,Bengali,son of Godess,,,,
28,Deviprasad,Boy,Bengali,gift of a Godess,,,,
29,Deviprasad,Boy,Bengali,Gift of godess,,,,
0,Devkinandan,Boy,Bengali,son of Devki,,,,
1,Devkinandan,Boy,Bengali,son of Devki;(Lord Krishna),,,,
2,Devkumar,Boy,Bengali,son of gods,,,,
3,Devnarayan,Boy,Bengali,king,,,,
4,Devnath,Boy,Bengali,king of gods,,,,
5,Devpad,Boy,Bengali,Divine feet,,,,
6,Devraaj,Boy,Bengali,"king among gods, name of Indra",,,,
7,Devraj,Boy,Bengali,king of Gods ( Lord Indra),,,,
8,Devrat,Boy,Bengali,Spiritual,,,,
9,Devsena,Boy,Bengali,army of gods,,,,
10,Devvrata,Boy,Bengali,name of an ancient king,,,,
11,Dewansh,Boy,Bengali,Part of God,,,,
12,Dh,Boy,Bengali,,,,,
13,Dhairya,Boy,Bengali,Patience,,,,
14,Dhananad,Boy,Bengali,pleasure of having wealth,,,,
15,Dhananjay,Boy,Bengali,one who wins wealth,,,,
16,Dhananjay,Boy,Bengali,"one who wins wealth, Lord Arjun, Lord Vishnu.",,,,
17,Dhanapati,Boy,Bengali,lord of wealth,,,,
18,Dhanaraj,Boy,Bengali,king of wealth ( Kuber ),,,,
19,Dhanesh,Boy,Bengali,lord of wealth,,,,
20,Dhanesh,Boy,Bengali,"Lord of wealth ( Kuber, Vishnu )",,,,
21,Dhanraj,Boy,Bengali,Lord Kuber,,,,
22,Dhansukh,Boy,Bengali,wealthy; happy,,,,
23,Dhanush,Boy,Bengali,The Bow,,,,
24,Dhanvant,Boy,Bengali,wealthy,,,,
25,Dhanvantari,Boy,Bengali,doctor of Gods,,,,
26,Dhanvin,Boy,Bengali,Lord Shiva,,,,
27,Dhanvine,Boy,Bengali,A Name for Lord Rama,,,,
28,Dhanya,Boy,Bengali,Giver Of Wealth. Lord Vishnu,,,,
29,Dharamnishth,Boy,Bengali,one who has faith in religion,,,,
0,Dharanidhar,Boy,Bengali,Sheshnaag,,,,
1,Dharesh,Boy,Bengali,"king, Lord of land",,,,
2,Dharitree,Boy,Bengali,the earth,,,,
3,Dharm-mitra,Boy,Bengali,friend of religion,,,,
4,Dharma,Boy,Bengali,law ( religious),,,,
5,Dharma,Boy,Bengali,"religion, nature, law",,,,
6,Dharmadaas,Boy,Bengali,servant of religion,,,,
7,Dharmadev,Boy,Bengali,Lord of law,,,,
8,Dharmadev,Boy,Bengali,lord of religion,,,,
9,Dharmakeerti,Boy,Bengali,fame of religion,,,,
10,Dharmaketu,Boy,Bengali,who upholds the right way,,,,
11,Dharmanand,Boy,Bengali,takes pleasure religion,,,,
12,Dharmaraaj,Boy,Bengali,king of religion,,,,
13,Dharmaveer,Boy,Bengali,protector of religion,,,,
14,Dharmendra,Boy,Bengali,king of religion,,,,
15,Dharmendra,Boy,Bengali,Lord of religion,,,,
16,Dharmendu,Boy,Bengali,light of religion,,,,
17,Dharmesh,Boy,Bengali,Lord of religion,,,,
18,Dharmesh,Boy,Bengali,master of religion,,,,
19,Dharmik,Boy,Bengali,A Name for Lord Ganesha,,,,
20,Dharmpaal,Boy,Bengali,protector of religion,,,,
21,Dharuna,Boy,Bengali,a rishi,,,,
22,Dhatri,Boy,Bengali,a son of Vishnu/Lakshmi,,,,
23,Dhaval,Boy,Bengali,fair complexioned,,,,
25,Dheeman,Boy,Bengali,intelligent,,,,
26,Dheemant,Boy,Bengali,wise; intelligent,,,,
27,Dheer,Boy,Bengali,tolerant,,,,
28,Dheeraj,Boy,Bengali,bravery,,,,
29,Dheeraj,Boy,Bengali,"patience, consolation",,,,
0,Dheerandra,Boy,Bengali,god of courage,,,,
1,Dhilan,Boy,Bengali,,,,,
2,Dhimant,Boy,Bengali,Intelligent,,,,
3,Dhiraj,Boy,Bengali,Patience,,,,
4,Dhiren,Boy,Bengali,One who is strong,,,,
5,Dhiren,Boy,Bengali,"one who is strong, powerful",,,,
6,Dhirendra,Boy,Bengali,Lord of the brave,,,,
8,Dhritiman,Boy,Bengali,patient,,,,
9,Dhrupad,Boy,Bengali,Lord Krishna,,,,
10,Dhruv,Boy,Bengali,"pole star, unperturbed",,,,
11,Dhruv,Boy,Bengali,the polar star,,,,
12,Dhuha,Boy,Bengali,forenoon,,,,
13,Dhyanesh,Boy,Bengali,meditative,,,,
14,Dhyaneshwar,Boy,Bengali,Lord of meditation,,,,
15,Digambar,Boy,Bengali,unencumbered,,,,
16,Digamber,Boy,Bengali,"nacked, Lord Shiva",,,,
17,Digant,Boy,Bengali,horizon,,,,
18,Digvastra,Boy,Bengali,Sky Clad,,,,
19,Digvijay,Boy,Bengali,who is victorious over everyone,,,,
20,Dikshan,Boy,Bengali,initiation,,,,
21,Dilawar,Boy,Bengali,brave,,,,
22,Dilber,Boy,Bengali,lover,,,,
23,Dileep,Boy,Bengali,king of the solar race,,,,
24,Dilip,Boy,Bengali,"A king, ancestor of Rama",,,,
25,Dilip,Boy,Bengali,"King, ancestor of Lord Rama",,,,
26,Dinakar,Boy,Bengali,the sun,,,,
27,Dinanath,Boy,Bengali,protector,,,,
28,Dinanath,Boy,Bengali,saviour of the downtrodden or poor,,,,
29,Dinar,Boy,Bengali,gold coin,,,,
0,Dindayal,Boy,Bengali,kind to the poor,,,,
1,Dinendra,Boy,Bengali,"lord of the day, the sun",,,,
2,Dinesh,Boy,Bengali,"sun, God of the day",,,,
3,Dinesh,Boy,Bengali,the sun,,,,
4,Dinkar,Boy,Bengali,sun,,,,
5,Dinpal,Boy,Bengali,sun,,,,
6,Dipal,Boy,Bengali,"diya, light",,,,
8,Dipendu,Boy,Bengali,Moon,,,,
10,Diptanshu,Boy,Bengali,Sun,,,,
11,Divaakar,Boy,Bengali,the sun,,,,
12,Divakar,Boy,Bengali,sun,,,,
13,Divit,Boy,Bengali,Immortal,,,,
14,Divyanshu,Boy,Bengali,"divine light, sun",,,,
15,Divyendu,Boy,Bengali,bright moon,,,,
17,Divyesh,Boy,Bengali,sun,,,,
19,Dron,Boy,Bengali,prominent Mahabharata character,,,,
20,Drupad,Boy,Bengali,"a king, father of draupadi",,,,
21,Dulal,Boy,Bengali,Loved one,,,,
22,Duranjaya,Boy,Bengali,a heroic son,,,,
24,Durga,Boy,Bengali,unreachable,,,,
25,Durgadas,Boy,Bengali,servant ( a devotee ) of Godess Durga,,,,
26,Durgadutt,Boy,Bengali,gift from Godess Durga,,,,
28,Durgesh,Boy,Bengali,Lord of fort,,,,
29,Durgesh,Boy,Bengali,lord of forts,,,,
0,Durijesh,Boy,Bengali,Moon,,,,
1,Durja,Boy,Bengali,the Invincible,,,,
2,Durjaya,Boy,Bengali,Difficult to conquer,,,,
3,Durjaya,Boy,Bengali,"difficult to conquer, Lord Vishnu",,,,
4,Durmada,Boy,Bengali,,,,,
5,Durvish,Boy,Bengali,one who cannot be affected by poison (Lord Shiva),,,,
6,Durvish,Boy,Bengali,who cannot be affected by poison,,,,
7,Dushyant,Boy,Bengali,name of a King,,,,
8,Dvimidha,Boy,Bengali,,,,,
9,Dwaipayan,Boy,Bengali,the sage Vyasa,,,,
10,Dwaraka,Boy,Bengali,Lord Krishna's kingdom,,,,
11,Dwarakadas,Boy,Bengali,servant of Dwaraka,,,,
12,Dwarakanath,Boy,Bengali,"lord of Dwaraka, Krishna",,,,
13,Dwarkadhish,Boy,Bengali,ruler of Dwarka (Lord Krishna),,,,
14,Dwarkanath,Boy,Bengali,Lord of Dwarka (Lord Krishna),,,,
15,Dwijaraj,Boy,Bengali,king of brahmins; the moon,,,,
16,Dwijendra,Boy,Bengali,king of brahmins; the moon,,,,
17,Dwijendra,Boy,Bengali,moon,,,,
19,Dwijesh,Boy,Bengali,moon,,,,
20,Dyumani,Boy,Bengali,Lord Shiva,,,,
21,Dyumna,Boy,Bengali,glorious,,,,
0,Daevi,Girl,Bengali,Goddess; The Diety,,,,
1,Dali,Girl,Bengali,,,,,
2,Damayanti,Girl,Bengali,Nala's Wife; Beautiful,,,,
3,Damyanti,Girl,Bengali,Nala's Wife; Beautiful,,,,
4,Darpana,Girl,Bengali,A Mirror,,,,
5,Debi,Girl,Bengali,Goddess,,,,
6,Debjani,Girl,Bengali,,,,,
7,Deepa,Girl,Bengali,Lamp; Light,,,,
8,Deepali,Girl,Bengali,Row Of Lamps; Collection Of Lamps,,,,
9,Deepon,Girl,Bengali,,,,,
10,Deeptimayee,Girl,Bengali,Lustrous,,,,
11,Deeptimoyee,Girl,Bengali,Lustrous,,,,
12,Devi,Girl,Bengali,Goddess; The Diety,,,,
13,Dhara,Girl,Bengali,Constant Flow; The Earth,,,,
14,Dhriti,Girl,Bengali,Patience,,,,
15,Dipali,Girl,Bengali,Row Of Lamps; Collection Of Lamps,,,,
16,Dipan,Girl,Bengali,,,,,
17,Dipika,Girl,Bengali,,,,,
18,Divya,Girl,Bengali,Divine; Divine Lustre; Heavenly; Brilliant,,,,
19,Doyel,Girl,Bengali,A Song-birl,,,,
20,Drishti,Girl,Bengali,Focus; Eyesight,,,,
21,Dristi,Girl,Bengali,Focus; Eyesight,,,,
22,Durba,Girl,Bengali,Sacred Grass,,,,
23,Durga,Girl,Bengali,Goddess Durga; Parvati; Devi,,,,
24,Durva,Girl,Bengali,Sacred Grass,,,,
25,Daksha,Girl,Bengali,Earth; Wife of Lord Shiva,,,,
26,Dakshayani,Girl,Bengali,Goddess Durga,,,,
27,Dalaja,Girl,Bengali,Honey,,,,
28,Damini,Girl,Bengali,Lightning,,,,
0,Damyanti,Girl,Bengali,Beautiful,,,,
1,Darika,Girl,Bengali,Maiden,,,,
3,Darpana,Girl,Bengali,Mirror,,,,
4,Darshana,Girl,Bengali,Observation,,,,
5,Daya,Girl,Bengali,"Kindness, mercy, pity",,,,
6,Daya,Girl,Bengali,"grace, kindness, pity, mercy",,,,
7,Dayamayi,Girl,Bengali,Merciful,,,,
8,Dayanita,Girl,Bengali,Merciful,,,,
9,Dayita,Girl,Bengali,Beloved,,,,
11,Deborah,Girl,Bengali,Queen Bee,,,,
12,Deekshaa,Girl,Bengali,,,,,
13,Deekshita,Girl,Bengali,,,,,
14,Deena,Girl,Bengali,,,,,
15,Deepa,Girl,Bengali,A lamp,,,,
16,Deepa,Girl,Bengali,lamp,,,,
17,Deepakala,Girl,Bengali,evening time,,,,
18,Deepakala,Girl,Bengali,evening time (time to light lamps),,,,
19,Deepal,Girl,Bengali,Light,,,,
20,Deepali,Girl,Bengali,Collection of lamps,,,,
22,Deepaprabha,Girl,Bengali,light of lamps,,,,
23,Deepashikha,Girl,Bengali,the flame of a lamp,,,,
24,Deepavati,Girl,Bengali,a raagini which is a hybrid of Deepak,,,,
25,Deepavati,Girl,Bengali,a raagini which is a hybrid of Deepak & Goddess Saraswati,,,,
26,Deepika,Girl,Bengali,A little light,,,,
27,Deepika,Girl,Bengali,"little light, a raagini used in Indian music",,,,
28,Deepshika,Girl,Bengali,Lamp,,,,
29,Deepta,Girl,Bengali,"luminous, glowing, bright",,,,
0,Deepti,Girl,Bengali,"Glow, shine",,,,
2,Deeta,Girl,Bengali,A Name for Goddess Lakshmi,,,,
3,Deetya,Girl,Bengali,Answer of Prayers,,,,
4,Deleena,Girl,Bengali,Good Looking,,,,
5,Demira,Girl,Bengali,Devotee of Lord Krishna,,,,
6,Desna,Girl,Bengali,Offering,,,,
7,Devakali,Girl,Bengali,name of a Indian Music raagini,,,,
9,Devaki,Girl,Bengali,Mother of Krishna,,,,
10,Devaki,Girl,Bengali,mother of Lord Krishna,,,,
11,Devakiri,Girl,Bengali,name of a raagini,,,,
12,Devangi,Girl,Bengali,Like a Goddess,,,,
13,Devani,Girl,Bengali,,,,,
14,Devanshi,Girl,Bengali,Divine,,,,
15,Devapriya,Girl,Bengali,Dear to the Gods,,,,
16,Devashree,Girl,Bengali,Goddess Lakshmi,,,,
17,Devashri,Girl,Bengali,"Goddess Lakshmi, yagya, divine beauty",,,,
18,Deveshi,Girl,Bengali,Goddess Durga,,,,
19,Devi,Girl,Bengali,Goddess,,,,
20,Devika,Girl,Bengali,Goddess,,,,
21,Devina,Girl,Bengali,Like a Goddess,,,,
22,Devishi,Girl,Bengali,Chief of the Goddesses,,,,
23,Devkanya,Girl,Bengali,Divine damsel,,,,
24,Devki,Girl,Bengali,Lord Krishna's mother,,,,
25,Devmani,Girl,Bengali,Divine Gift,,,,
26,Devna,Girl,Bengali,Godly,,,,
27,Devyani,Girl,Bengali,Like a Goddess,,,,
28,Dhanashri,Girl,Bengali,name of a raagini,,,,
29,Dhanishta,Girl,Bengali,name of a nakshatra,,,,
0,Dhanvanti,Girl,Bengali,Holding wealth,,,,
1,Dhanvi,Girl,Bengali,Money,,,,
2,Dhanya,Girl,Bengali,Thankful; Lucky,,,,
3,Dhanyata,Girl,Bengali,"Success, fulfilment",,,,
4,Dhanyata,Girl,Bengali,"success, fulfillment",,,,
5,Dhara,Girl,Bengali,Constant flow,,,,
6,Dhara,Girl,Bengali,constant flow of liquid,,,,
7,Dharini,Girl,Bengali,Earth,,,,
9,Dharitri,Girl,Bengali,the Earth,,,,
10,Dharmista,Girl,Bengali,,,,,
11,Dharnitha,Girl,Bengali,Earth,,,,
12,Dharti,Girl,Bengali,Earth,,,,
13,Dharuna,Girl,Bengali,Supporting,,,,
14,Dhatri,Girl,Bengali,Earth,,,,
15,Dhatri,Girl,Bengali,"earth, Goddess Parvati",,,,
16,Dheeptha,Girl,Bengali,Goddess Lakshmi,,,,
17,Dhinushshini Devi,Girl,Bengali,A Name for Goddess Durga,,,,
18,Dhlriti,Girl,Bengali,"Courage, morale",,,,
20,Dhriti,Girl,Bengali,"courage, morale",,,,
21,Dhruti,Girl,Bengali,Motion,,,,
22,Dhruva,Girl,Bengali,Star,,,,
23,Dhruvi,Girl,Bengali,Firm,,,,
24,Dhruvika,Girl,Bengali,Firmly fixed,,,,
25,Dhuti,Girl,Bengali,,,,,
26,Dhwani,Girl,Bengali,Melody; Music,,,,
27,Dhyana,Girl,Bengali,Meditation,,,,
28,Dhyuti,Girl,Bengali,"Full of splendor, Lord Krishna",,,,
29,Digambari,Girl,Bengali,Goddess Durga,,,,
0,Diksha,Girl,Bengali,Initiation,,,,
1,Dipali,Girl,Bengali,Lamps,,,,
2,Dipashri,Girl,Bengali,Lamp,,,,
3,Dipti,Girl,Bengali,Brightness,,,,
4,Disha,Girl,Bengali,Direction,,,,
5,Dishi,Girl,Bengali,Direction,,,,
6,Dishita,Girl,Bengali,Focus Diti,,,,
7,Divija,Girl,Bengali,Born in Heaven,,,,
8,Divya,Girl,Bengali,"Divine, Heavenly, brilliant",,,,
9,Divya,Girl,Bengali,"heavenly, brilliant, extraordinary",,,,
10,Divyana,Girl,Bengali,Divine,,,,
11,Divyanshi,Girl,Bengali,Part of a divine power,,,,
12,Diya,Girl,Bengali,Lamp,,,,
13,Draupadi,Girl,Bengali,wife of pandavas,,,,
14,Drisana,Girl,Bengali,daughter of the sun,,,,
15,Drishti,Girl,Bengali,Sight,,,,
16,Drishya,Girl,Bengali,Sight,,,,
17,Dristi,Girl,Bengali,Sight,,,,
19,Druti,Girl,Bengali,Softened,,,,
20,Durga,Girl,Bengali,Parvati,,,,
21,Durga,Girl,Bengali,Goddess Parvati,,,,
22,Durriya,Girl,Bengali,Expensive pearl,,,,
23,Durva,Girl,Bengali,A medicinal herb,,,,
24,Dyumna,Girl,Bengali,Glorious,,,,
25,Dyuti,Girl,Bengali,"Full of splendor, Light",,,,
0,Eekalabya,Boy,Bengali,A Pupil Of Dronaachaarya; Student Of Guru Dronnachaarya,,,,
1,Ekalavya,Boy,Bengali,A Pupil Of Dronaachaarya; Student Of Guru Dronnachaarya,,,,
2,Ekambar,Boy,Bengali,Sky,,,,
3,Eknath,Boy,Bengali,Shiva,,,,
4,Eashan,Boy,Bengali,Lord Vishnu,,,,
5,Edi,Boy,Bengali,Herb,,,,
6,Ednit,Boy,Bengali,Evolved,,,,
7,Eeshwar,Boy,Bengali,God,,,,
8,Eha,Boy,Bengali,Lord Vishnu,,,,
9,Ehimay,Boy,Bengali,All pervasive,,,,
10,Eka,Boy,Bengali,Lord Vishnu,,,,
11,Ekaaksh,Boy,Bengali,"one eyed, Shiva",,,,
12,Ekaakshara,Boy,Bengali,A Name for Lord Ganesha,,,,
13,Ekaant,Boy,Bengali,soliltary,,,,
14,Ekaatmaa,Boy,Bengali,"oneself, alone",,,,
15,Ekachakra,Boy,Bengali,son of Kashyapa,,,,
16,Ekadant,Boy,Bengali,Lord Ganesh,,,,
17,Ekagrah,Boy,Bengali,Focussed,,,,
18,Ekaksha,Boy,Bengali,Lord Shiva,,,,
19,Ekalavya,Boy,Bengali,a pupil of Dronaachaarya,,,,
20,Ekaling,Boy,Bengali,name of Lord Shiva,,,,
21,Ekalinga,Boy,Bengali,Lord Shiva,,,,
23,Ekana,Boy,Bengali,Lord Vishnu,,,,
24,Ekanath,Boy,Bengali,king,,,,
25,Ekanga,Boy,Bengali,a bodyguard,,,,
26,Ekanga,Boy,Bengali,bogyguard,,,,
27,Ekani,Boy,Bengali,One,,,,
28,Ekansh,Boy,Bengali,Whole,,,,
29,Ekapad,Boy,Bengali,Lord Shiva,,,,
0,Ekaraj,Boy,Bengali,Emperor,,,,
1,Ekavir,Boy,Bengali,Bravest of the brave,,,,
2,Ekavira,Boy,Bengali,Lord Shiva's daughter,,,,
3,Ekayavan,Boy,Bengali,The Wise One,,,,
4,Ekbal,Boy,Bengali,Dignity,,,,
5,Eklavya,Boy,Bengali,Student who learned Bow by watching,,,,
6,Eknath,Boy,Bengali,a famous poet-saint of India,,,,
7,Eknath,Boy,Bengali,"Poet, saint",,,,
8,Ekodar,Boy,Bengali,brother,,,,
9,Ekram,Boy,Bengali,honour,,,,
10,Esh,Boy,Bengali,God,,,,
11,Eshaan,Boy,Bengali,Desiring and wishing,,,,
12,Eshwar,Boy,Bengali,God,,,,
13,Eshwardutt,Boy,Bengali,gift of God,,,,
14,Etash,Boy,Bengali,Luminous,,,,
15,Ettan,Boy,Bengali,Breath,,,,
16,Evyavan,Boy,Bengali,Lord Vishnu,,,,
0,Eenakshi,Girl,Bengali,Whose Eyes Look Like Deer,,,,
1,Eesha,Girl,Bengali,Goddess Parvati; Purity,,,,
2,Ekaja,Girl,Bengali,Only Child,,,,
3,Ekantika,Girl,Bengali,Singly Focussed,,,,
4,Ekaparana,Girl,Bengali,Wife Of Himalaya,,,,
5,Ekata,Girl,Bengali,Unity,,,,
6,Ekavali,Girl,Bengali,Single String; Necklace,,,,
7,Ekta,Girl,Bengali,Unity,,,,
8,Ektaa,Girl,Bengali,Unity,,,,
9,Esha,Girl,Bengali,Goddess Parvati; Purity; Desire,,,,
10,Ecchumati,Girl,Bengali,A river,,,,
11,Edha,Girl,Bengali,Sacred,,,,
12,Eesha,Girl,Bengali,Goddess Parvati;Purity,,,,
13,Eila,Girl,Bengali,the Earth,,,,
14,Eiravati,Girl,Bengali,"lightening, Ravi river",,,,
15,Ekaa,Girl,Bengali,Goddess Durga,,,,
17,Ekani,Girl,Bengali,One,,,,
18,Ekanta,Girl,Bengali,Devoted girl,,,,
20,Ekaparnika,Girl,Bengali,Goddess Durga,,,,
22,Ela,Girl,Bengali,Earth,,,,
23,Elina,Girl,Bengali,"pure, intelligent",,,,
24,Esha,Girl,Bengali,Desires and Pleasures,,,,
25,Eta,Girl,Bengali,Luminous,,,,
0,Faalgun,Boy,Bengali,A Month In The Hindu Calendar; Born In Falgun - A Hindu Month,,,,
1,Falgu,Boy,Bengali,River,,,,
2,Falgun,Boy,Bengali,A Month In The Hindu Calendar; Born In Falgun - A Hindu Month,,,,
3,Fanibhusan,Boy,Bengali,Shiv; Mahadev,,,,
4,Fanish,Boy,Bengali,The Cosmic Serpent - Sheshnag,,,,
0,Falguni,Girl,Bengali,"Born In Falgun, Beautiful",,,,
1,Farha,Girl,Bengali,Happiness,,,,
2,Firoja,Girl,Bengali,Stone,,,,
3,Fulki,Girl,Bengali,Spark,,,,
4,Fullara,Girl,Bengali,Wife Of Kalketu,,,,
5,Fultushi,Girl,Bengali,Common Name,,,,
6,Falguni,Girl,Bengali,Beautiful,,,,
7,Firaki,Girl,Bengali,,,,,
8,Forum,Girl,Bengali,Fragarance,,,,
10,Fullan,Girl,Bengali,Blooming,,,,
11,Fulmala,Girl,Bengali,Garland,,,,
0,Gadhar,Boy,Bengali,Lord Narayan,,,,
1,Gagan,Boy,Bengali,Sky,,,,
2,Gajendra,Boy,Bengali,Elephant King,,,,
3,Gajendranath,Boy,Bengali,Owner Of The Gajendra,,,,
4,Ganesh,Boy,Bengali,Lord Ganesha; Son Of Lord Shiva And Parvati,,,,
5,Gangesh,Boy,Bengali,Lord Shiva; Lord Of The Ganges River,,,,
6,Gaurav,Boy,Bengali,Honour; Pride; Respect; Glory; Dignity,,,,
7,Gaureeshankar,Boy,Bengali,Lord Shiva; Peak Of The Himalayas,,,,
8,Gaurinandan,Boy,Bengali,Son Of Durga,,,,
9,Gaurishankar,Boy,Bengali,Lord Shiva; Peak Of The Himalayas,,,,
10,Gautam,Boy,Bengali,The Name Of The Buddha,,,,
11,Gautama,Boy,Bengali,The Name Of The Buddha,,,,
